timestamp,intersection_id,congestion_index,vehicle_count,average_speed,weather_condition,is_peak_hour
2026-05-31 01:00:00,105,0.8,46,75.9,Sunny,0
2026-05-31 02:00:00,101,0.73,7,68.5,Sunny,0
2026-05-31 02:00:00,102,0.9,41,66.8,Sunny,0
2026-05-31 02:00:00,103,1.0,13,66.3,Sunny,0
2026-05-31 02:00:00,104,0.07,5,75.1,Sunny,0
2026-05-31 02:00:00,105,0.64,33,76.6,Sunny,0
2026-05-31 03:00:00,101,0.45,29,72.4,Sunny,0
2026-05-31 03:00:00,102,0.74,5,68.7,Sunny,0
2026-05-31 03:00:00,103,0.87,5,72.0,Sunny,0
2026-05-31 03:00:00,104,0.14,5,70.4,Sunny,0
2026-05-31 03:00:00,105,0.99,5,69.3,Sunny,0
2026-05-31 04:00:00,101,0.87,5,69.1,Sunny,0
2026-05-31 04:00:00,102,0.92,28,68.9,Sunny,0
2026-05-31 04:00:00,103,0.64,13,69.9,Sunny,0
2026-05-31 04:00:00,104,0.89,16,65.7,Sunny,0
2026-05-31 04:00:00,105,0.62,5,71.8,Sunny,0
2026-05-31 05:00:00,101,1.02,9,54.0,Rainy,0
2026-05-31 05:00:00,102,0.42,30,54.0,Rainy,0
2026-05-31 05:00:00,103,0.78,17,49.9,Rainy,0
2026-05-31 05:00:00,104,0.25,5,57.0,Rainy,0
2026-05-31 05:00:00,105,0.4,69,54.8,Rainy,0
2026-05-31 06:00:00,101,1.01,126,55.3,Sunny,0
2026-05-31 06:00:00,102,1.52,136,51.4,Sunny,0
2026-05-31 06:00:00,103,1.35,87,56.3,Sunny,0
2026-05-31 06:00:00,104,1.22,59,52.5,Sunny,0
2026-05-31 06:00:00,105,1.62,61,51.4,Sunny,0
2026-05-31 07:00:00,101,4.23,285,30.0,Sunny,0
2026-05-31 07:00:00,102,4.78,248,31.1,Sunny,0
2026-05-31 07:00:00,103,3.36,171,32.8,Sunny,0
2026-05-31 07:00:00,104,1.58,127,35.2,Sunny,0
2026-05-31 07:00:00,105,3.26,107,39.8,Sunny,0
2026-05-31 08:00:00,101,7.28,403,14.3,Sunny,0
2026-05-31 08:00:00,102,6.81,380,12.9,Sunny,0
2026-05-31 08:00:00,103,5.58,343,15.0,Sunny,0
2026-05-31 08:00:00,104,3.77,268,18.8,Sunny,0
2026-05-31 08:00:00,105,4.09,264,21.0,Sunny,0
2026-05-31 09:00:00,101,6.85,393,11.2,Sunny,0
2026-05-31 09:00:00,102,6.53,430,8.9,Sunny,0
2026-05-31 09:00:00,103,5.81,295,17.0,Sunny,0
2026-05-31 09:00:00,104,2.96,224,13.9,Sunny,0
2026-05-31 09:00:00,105,4.52,275,9.1,Sunny,0
2026-05-31 10:00:00,101,7.42,442,13.0,Sunny,0
2026-05-31 10:00:00,102,7.31,428,14.4,Sunny,0
2026-05-31 10:00:00,103,4.87,342,15.1,Sunny,0
2026-05-31 10:00:00,104,4.04,248,12.4,Sunny,0
2026-05-31 10:00:00,105,3.36,230,20.4,Sunny,0
2026-05-31 11:00:00,101,5.64,368,17.8,Rainy,0
2026-05-31 11:00:00,102,5.77,376,21.3,Rainy,0
2026-05-31 11:00:00,103,4.27,307,22.9,Rainy,0
2026-05-31 11:00:00,104,3.34,213,28.7,Rainy,0
2026-05-31 11:00:00,105,3.74,187,22.8,Rainy,0
2026-05-31 12:00:00,101,4.42,276,30.8,Sunny,0
2026-05-31 12:00:00,102,5.13,254,24.2,Sunny,0
2026-05-31 12:00:00,103,3.36,183,29.2,Sunny,0
2026-05-31 12:00:00,104,2.18,137,39.7,Sunny,0
2026-05-31 12:00:00,105,1.86,154,43.6,Sunny,0
2026-05-31 13:00:00,101,4.3,254,32.3,Sunny,0
2026-05-31 13:00:00,102,4.58,295,29.4,Sunny,0
2026-05-31 13:00:00,103,3.56,212,31.6,Sunny,0
2026-05-31 13:00:00,104,2.41,145,32.9,Sunny,0
2026-05-31 13:00:00,105,2.3,183,39.0,Sunny,0
2026-05-31 14:00:00,101,4.14,259,33.3,Sunny,0
2026-05-31 14:00:00,102,4.55,279,31.2,Sunny,0
2026-05-31 14:00:00,103,3.36,190,30.0,Sunny,0
2026-05-31 14:00:00,104,2.73,140,30.8,Sunny,0
2026-05-31 14:00:00,105,2.24,167,31.8,Sunny,0
2026-05-31 15:00:00,101,5.7,367,23.1,Rainy,0
2026-05-31 15:00:00,102,6.52,401,19.0,Rainy,0
2026-05-31 15:00:00,103,4.5,294,19.2,Rainy,0
2026-05-31 15:00:00,104,3.05,175,27.0,Rainy,0
2026-05-31 15:00:00,105,3.11,229,24.5,Rainy,0
2026-05-31 16:00:00,101,4.81,232,27.7,Sunny,0
2026-05-31 16:00:00,102,4.55,249,23.6,Sunny,0
2026-05-31 16:00:00,103,2.73,167,32.4,Sunny,0
2026-05-31 16:00:00,104,2.73,154,35.4,Sunny,0
2026-05-31 16:00:00,105,3.26,175,35.3,Sunny,0
2026-05-31 17:00:00,101,9.3,583,8.5,Rainy,0
2026-05-31 17:00:00,102,9.73,625,7.7,Rainy,0
2026-05-31 17:00:00,103,6.93,411,14.7,Rainy,0
2026-05-31 17:00:00,104,5.4,275,8.5,Rainy,0
2026-05-31 17:00:00,105,4.84,350,5.5,Rainy,0
2026-05-31 18:00:00,101,6.51,416,15.7,Sunny,0
2026-05-31 18:00:00,102,7.04,384,12.9,Sunny,0
2026-05-31 18:00:00,103,5.12,340,16.4,Sunny,0
2026-05-31 18:00:00,104,3.76,253,16.6,Sunny,0
2026-05-31 18:00:00,105,4.52,252,16.3,Sunny,0
2026-05-31 19:00:00,101,7.6,416,10.1,Sunny,0
2026-05-31 19:00:00,102,7.15,407,13.9,Sunny,0
2026-05-31 19:00:00,103,5.33,322,11.1,Sunny,0
2026-05-31 19:00:00,104,4.18,201,17.8,Sunny,0
2026-05-31 19:00:00,105,4.36,242,15.9,Sunny,0
2026-05-31 20:00:00,101,4.28,244,30.5,Sunny,0
2026-05-31 20:00:00,102,5.16,265,25.1,Sunny,0
2026-05-31 20:00:00,103,2.59,159,34.5,Sunny,0
2026-05-31 20:00:00,104,2.96,120,37.8,Sunny,0
2026-05-31 20:00:00,105,2.53,158,36.8,Sunny,0
2026-05-31 21:00:00,101,4.6,249,23.9,Sunny,0
2026-05-31 21:00:00,102,4.13,237,31.7,Sunny,0
2026-05-31 21:00:00,103,3.36,188,37.4,Sunny,0
2026-05-31 21:00:00,104,2.2,90,37.1,Sunny,0
2026-05-31 21:00:00,105,2.93,153,33.4,Sunny,0
2026-05-31 22:00:00,101,2.18,149,46.9,Sunny,0
2026-05-31 22:00:00,102,2.09,120,50.2,Sunny,0
2026-05-31 22:00:00,103,1.46,67,52.1,Sunny,0
2026-05-31 22:00:00,104,1.38,70,58.5,Sunny,0
2026-05-31 22:00:00,105,0.56,102,57.9,Sunny,0
2026-05-31 23:00:00,101,0.69,42,74.0,Sunny,0
2026-05-31 23:00:00,102,1.19,55,67.9,Sunny,0
2026-05-31 23:00:00,103,1.1,5,67.9,Sunny,0
2026-05-31 23:00:00,104,0.34,5,75.1,Sunny,0
2026-05-31 23:00:00,105,0.77,27,69.7,Sunny,0
2026-06-01 00:00:00,101,0.84,10,56.8,Sunny,0
2026-06-01 00:00:00,102,0.49,9,57.8,Sunny,0
2026-06-01 00:00:00,103,1.26,20,56.5,Sunny,0
2026-06-01 00:00:00,104,0.71,6,56.4,Sunny,0
2026-06-01 00:00:00,105,0.16,78,64.0,Sunny,0
2026-06-01 01:00:00,101,1.81,12,35.3,Rainy,0
2026-06-01 01:00:00,102,1.18,47,36.6,Rainy,0
2026-06-01 01:00:00,103,0.91,11,39.5,Rainy,0
2026-06-01 01:00:00,104,0.91,19,43.9,Rainy,0
2026-06-01 01:00:00,105,1.21,5,39.6,Rainy,0
2026-06-01 02:00:00,101,0.84,22,57.8,Sunny,0
2026-06-01 02:00:00,102,1.39,17,50.5,Sunny,0
2026-06-01 02:00:00,103,0.88,34,54.7,Sunny,0
2026-06-01 02:00:00,104,0.96,33,54.2,Sunny,0
2026-06-01 02:00:00,105,1.08,47,60.2,Sunny,0
2026-06-01 03:00:00,101,1.8,9,53.3,Sunny,0
2026-06-01 03:00:00,102,1.47,23,53.9,Sunny,0
2026-06-01 03:00:00,103,0.09,5,57.5,Sunny,0
2026-06-01 03:00:00,104,0.79,28,56.2,Sunny,0
2026-06-01 03:00:00,105,1.32,42,49.7,Sunny,0
2026-06-01 04:00:00,101,1.5,21,38.6,Rainy,0
2026-06-01 04:00:00,102,1.56,22,41.6,Rainy,0
2026-06-01 04:00:00,103,1.2,23,38.2,Rainy,0
2026-06-01 04:00:00,104,1.53,47,37.1,Rainy,0
2026-06-01 04:00:00,105,0.49,5,40.9,Rainy,0
2026-06-01 05:00:00,101,1.32,50,51.8,Sunny,0
2026-06-01 05:00:00,102,1.44,9,51.4,Sunny,0
2026-06-01 05:00:00,103,0.26,5,58.2,Sunny,0
2026-06-01 05:00:00,104,0.62,5,61.8,Sunny,0
2026-06-01 05:00:00,105,0.26,22,63.9,Sunny,0
2026-06-01 06:00:00,101,3.24,150,36.0,Sunny,0
2026-06-01 06:00:00,102,2.98,134,38.0,Sunny,0
2026-06-01 06:00:00,103,2.17,143,41.3,Sunny,0
2026-06-01 06:00:00,104,1.87,114,39.2,Sunny,0
2026-06-01 06:00:00,105,2.11,109,38.8,Sunny,0
2026-06-01 07:00:00,101,9.24,568,17.4,Rainy,0
2026-06-01 07:00:00,102,9.32,548,15.3,Rainy,0
2026-06-01 07:00:00,103,7.08,441,17.9,Rainy,0
2026-06-01 07:00:00,104,4.53,314,16.5,Rainy,0
2026-06-01 07:00:00,105,4.91,267,12.6,Rainy,0
2026-06-01 08:00:00,101,10.0,626,6.3,Sunny,1
2026-06-01 08:00:00,102,10.0,622,11.6,Sunny,1
2026-06-01 08:00:00,103,7.91,517,9.4,Sunny,1
2026-06-01 08:00:00,104,5.86,341,14.6,Sunny,1
2026-06-01 08:00:00,105,6.4,341,10.7,Sunny,1
2026-06-01 09:00:00,101,9.94,606,6.5,Sunny,1
2026-06-01 09:00:00,102,10.0,670,5.0,Sunny,1
2026-06-01 09:00:00,103,7.59,491,10.2,Sunny,1
2026-06-01 09:00:00,104,5.98,411,12.3,Sunny,1
2026-06-01 09:00:00,105,6.61,358,8.9,Sunny,1
2026-06-01 10:00:00,101,10.0,663,10.3,Sunny,1
2026-06-01 10:00:00,102,10.0,651,10.7,Sunny,1
2026-06-01 10:00:00,103,7.93,471,10.5,Sunny,1
2026-06-01 10:00:00,104,5.4,371,8.4,Sunny,1
2026-06-01 10:00:00,105,6.5,413,8.6,Sunny,1
2026-06-01 11:00:00,101,6.18,395,20.5,Sunny,0
2026-06-01 11:00:00,102,6.98,405,19.3,Sunny,0
2026-06-01 11:00:00,103,5.08,271,25.0,Sunny,0
2026-06-01 11:00:00,104,4.43,195,20.2,Sunny,0
2026-06-01 11:00:00,105,3.62,194,22.6,Sunny,0
2026-06-01 12:00:00,101,6.16,395,20.2,Sunny,0
2026-06-01 12:00:00,102,6.87,385,17.1,Sunny,0
2026-06-01 12:00:00,103,5.03,273,24.3,Sunny,0
2026-06-01 12:00:00,104,3.11,170,23.0,Sunny,0
2026-06-01 12:00:00,105,3.61,217,26.2,Sunny,0
2026-06-01 13:00:00,101,6.49,378,24.3,Sunny,0
2026-06-01 13:00:00,102,7.19,424,20.5,Sunny,0
2026-06-01 13:00:00,103,5.2,279,23.1,Sunny,0
2026-06-01 13:00:00,104,3.4,198,22.3,Sunny,0
2026-06-01 13:00:00,105,3.94,229,24.4,Sunny,0
2026-06-01 14:00:00,101,9.23,514,13.1,Rainy,0
2026-06-01 14:00:00,102,9.28,582,12.8,Rainy,0
2026-06-01 14:00:00,103,7.34,419,14.4,Rainy,0
2026-06-01 14:00:00,104,5.66,310,16.9,Rainy,0
2026-06-01 14:00:00,105,5.11,311,20.3,Rainy,0
2026-06-01 15:00:00,101,6.98,386,21.1,Sunny,0
2026-06-01 15:00:00,102,6.21,394,18.7,Sunny,0
2026-06-01 15:00:00,103,5.22,295,23.4,Sunny,0
2026-06-01 15:00:00,104,4.09,213,23.8,Sunny,0
2026-06-01 15:00:00,105,3.77,203,25.5,Sunny,0
2026-06-01 16:00:00,101,6.74,405,21.4,Sunny,0
2026-06-01 16:00:00,102,6.08,367,18.4,Sunny,0
2026-06-01 16:00:00,103,5.08,292,17.3,Sunny,0
2026-06-01 16:00:00,104,4.56,175,24.0,Sunny,0
2026-06-01 16:00:00,105,4.01,207,26.6,Sunny,0
2026-06-01 17:00:00,101,10.0,644,5.0,Sunny,1
2026-06-01 17:00:00,102,10.0,640,5.0,Sunny,1
2026-06-01 17:00:00,103,8.41,520,6.8,Sunny,1
2026-06-01 17:00:00,104,6.04,347,8.8,Sunny,1
2026-06-01 17:00:00,105,5.77,343,9.4,Sunny,1
2026-06-01 18:00:00,101,10.0,629,10.2,Sunny,1
2026-06-01 18:00:00,102,10.0,601,6.8,Sunny,1
2026-06-01 18:00:00,103,8.66,487,9.8,Sunny,1
2026-06-01 18:00:00,104,6.22,353,10.4,Sunny,1
2026-06-01 18:00:00,105,5.96,381,9.8,Sunny,1
2026-06-01 19:00:00,101,10.0,658,7.5,Sunny,1
2026-06-01 19:00:00,102,10.0,631,8.1,Sunny,1
2026-06-01 19:00:00,103,8.03,466,7.6,Sunny,1
2026-06-01 19:00:00,104,6.05,385,12.2,Sunny,1
2026-06-01 19:00:00,105,5.49,349,9.5,Sunny,1
2026-06-01 20:00:00,101,6.1,406,21.0,Sunny,0
2026-06-01 20:00:00,102,7.53,391,17.4,Sunny,0
2026-06-01 20:00:00,103,4.69,288,25.1,Sunny,0
2026-06-01 20:00:00,104,4.06,298,21.9,Sunny,0
2026-06-01 20:00:00,105,3.81,207,26.3,Sunny,0
2026-06-01 21:00:00,101,7.27,421,16.6,Sunny,0
2026-06-01 21:00:00,102,6.99,347,14.1,Sunny,0
2026-06-01 21:00:00,103,4.94,315,24.1,Sunny,0
2026-06-01 21:00:00,104,4.54,227,23.7,Sunny,0
2026-06-01 21:00:00,105,4.24,215,25.5,Sunny,0
2026-06-01 22:00:00,101,3.38,135,36.1,Sunny,0
2026-06-01 22:00:00,102,4.07,188,31.0,Sunny,0
2026-06-01 22:00:00,103,3.34,137,36.3,Sunny,0
2026-06-01 22:00:00,104,1.76,107,41.3,Sunny,0
2026-06-01 22:00:00,105,1.81,86,43.2,Sunny,0
2026-06-01 23:00:00,101,1.91,41,32.2,Rainy,0
2026-06-01 23:00:00,102,1.58,26,36.1,Rainy,0
2026-06-01 23:00:00,103,1.13,7,35.1,Rainy,0
2026-06-01 23:00:00,104,1.0,25,39.7,Rainy,0
2026-06-01 23:00:00,105,1.09,8,40.1,Rainy,0
2026-06-02 00:00:00,101,1.65,25,56.5,Sunny,0
2026-06-02 00:00:00,102,1.14,10,56.8,Sunny,0
2026-06-02 00:00:00,103,0.79,50,57.9,Sunny,0
2026-06-02 00:00:00,104,0.5,56,57.6,Sunny,0
2026-06-02 00:00:00,105,0.0,40,63.4,Sunny,0
2026-06-02 01:00:00,101,2.08,22,34.8,Rainy,0
2026-06-02 01:00:00,102,1.42,68,39.5,Rainy,0
2026-06-02 01:00:00,103,1.26,39,35.7,Rainy,0
2026-06-02 01:00:00,104,1.19,44,44.6,Rainy,0
2026-06-02 01:00:00,105,1.07,41,40.6,Rainy,0
2026-06-02 02:00:00,101,0.84,63,56.4,Sunny,0
2026-06-02 02:00:00,102,1.04,28,55.1,Sunny,0
2026-06-02 02:00:00,103,0.65,29,57.6,Sunny,0
2026-06-02 02:00:00,104,0.56,30,58.6,Sunny,0
2026-06-02 02:00:00,105,0.41,5,59.7,Sunny,0
2026-06-02 03:00:00,101,1.27,24,36.5,Rainy,0
2026-06-02 03:00:00,102,1.67,74,37.8,Rainy,0
2026-06-02 03:00:00,103,1.53,31,37.8,Rainy,0
2026-06-02 03:00:00,104,1.54,45,39.8,Rainy,0
2026-06-02 03:00:00,105,0.78,25,41.7,Rainy,0
2026-06-02 04:00:00,101,0.88,5,57.3,Sunny,0
2026-06-02 04:00:00,102,1.5,33,51.1,Sunny,0
2026-06-02 04:00:00,103,0.71,5,56.6,Sunny,0
2026-06-02 04:00:00,104,0.18,5,58.2,Sunny,0
2026-06-02 04:00:00,105,0.12,5,63.2,Sunny,0
2026-06-02 05:00:00,101,0.92,5,58.0,Sunny,0
2026-06-02 05:00:00,102,1.17,5,57.0,Sunny,0
2026-06-02 05:00:00,103,0.87,43,55.8,Sunny,0
2026-06-02 05:00:00,104,1.27,8,47.3,Sunny,0
2026-06-02 05:00:00,105,0.27,30,60.8,Sunny,0
2026-06-02 06:00:00,101,3.15,135,35.9,Sunny,0
2026-06-02 06:00:00,102,3.19,159,37.1,Sunny,0
2026-06-02 06:00:00,103,2.47,113,35.7,Sunny,0
2026-06-02 06:00:00,104,2.34,139,43.0,Sunny,0
2026-06-02 06:00:00,105,2.08,48,35.2,Sunny,0
2026-06-02 07:00:00,101,6.5,398,20.4,Sunny,0
2026-06-02 07:00:00,102,6.8,365,24.3,Sunny,0
2026-06-02 07:00:00,103,5.64,267,17.3,Sunny,0
2026-06-02 07:00:00,104,3.74,256,25.5,Sunny,0
2026-06-02 07:00:00,105,3.88,214,25.6,Sunny,0
2026-06-02 08:00:00,101,10.0,650,9.8,Sunny,1
2026-06-02 08:00:00,102,10.0,693,5.0,Sunny,1
2026-06-02 08:00:00,103,8.22,476,9.0,Sunny,1
2026-06-02 08:00:00,104,6.47,342,9.3,Sunny,1
2026-06-02 08:00:00,105,5.66,388,11.6,Sunny,1
2026-06-02 09:00:00,101,10.0,660,13.3,Sunny,1
2026-06-02 09:00:00,102,10.0,648,8.7,Sunny,1
2026-06-02 09:00:00,103,7.95,498,11.2,Sunny,1
2026-06-02 09:00:00,104,5.83,377,13.4,Sunny,1
2026-06-02 09:00:00,105,5.67,364,10.8,Sunny,1
2026-06-02 10:00:00,101,10.0,616,5.0,Sunny,1
2026-06-02 10:00:00,102,10.0,617,9.2,Sunny,1
2026-06-02 10:00:00,103,8.31,487,5.7,Sunny,1
2026-06-02 10:00:00,104,5.67,344,11.0,Sunny,1
2026-06-02 10:00:00,105,5.99,367,13.2,Sunny,1
2026-06-02 11:00:00,101,6.32,375,21.3,Sunny,0
2026-06-02 11:00:00,102,6.69,418,20.4,Sunny,0
2026-06-02 11:00:00,103,5.74,260,23.9,Sunny,0
2026-06-02 11:00:00,104,3.86,189,20.1,Sunny,0
2026-06-02 11:00:00,105,3.33,255,29.2,Sunny,0
2026-06-02 12:00:00,101,6.67,390,18.3,Sunny,0
2026-06-02 12:00:00,102,6.65,388,24.8,Sunny,0
2026-06-02 12:00:00,103,4.55,309,28.3,Sunny,0
2026-06-02 12:00:00,104,4.09,196,21.0,Sunny,0
2026-06-02 12:00:00,105,3.89,228,28.3,Sunny,0
2026-06-02 13:00:00,101,6.94,387,18.7,Sunny,0
2026-06-02 13:00:00,102,6.2,403,17.6,Sunny,0
2026-06-02 13:00:00,103,5.4,314,23.8,Sunny,0
2026-06-02 13:00:00,104,3.25,221,25.7,Sunny,0
2026-06-02 13:00:00,105,3.82,238,24.1,Sunny,0
2026-06-02 14:00:00,101,6.53,416,17.8,Sunny,0
2026-06-02 14:00:00,102,6.42,400,23.1,Sunny,0
2026-06-02 14:00:00,103,4.65,344,20.3,Sunny,0
2026-06-02 14:00:00,104,4.4,254,20.6,Sunny,0
2026-06-02 14:00:00,105,3.13,242,26.0,Sunny,0
2026-06-02 15:00:00,101,6.32,445,18.0,Sunny,0
2026-06-02 15:00:00,102,6.43,384,13.8,Sunny,0
2026-06-02 15:00:00,103,5.08,277,25.0,Sunny,0
2026-06-02 15:00:00,104,4.16,230,25.3,Sunny,0
2026-06-02 15:00:00,105,3.85,207,23.8,Sunny,0
2026-06-02 16:00:00,101,7.25,418,20.2,Sunny,0
2026-06-02 16:00:00,102,6.96,398,20.5,Sunny,0
2026-06-02 16:00:00,103,5.28,248,24.9,Sunny,0
2026-06-02 16:00:00,104,4.11,205,27.9,Sunny,0
2026-06-02 16:00:00,105,2.89,233,27.6,Sunny,0
2026-06-02 17:00:00,101,10.0,896,7.4,Rainy,1
2026-06-02 17:00:00,102,10.0,921,5.0,Rainy,1
2026-06-02 17:00:00,103,10.0,688,5.0,Rainy,1
2026-06-02 17:00:00,104,8.54,503,10.5,Rainy,1
2026-06-02 17:00:00,105,8.11,493,5.0,Rainy,1
2026-06-02 18:00:00,101,10.0,624,7.1,Sunny,1
2026-06-02 18:00:00,102,10.0,619,7.9,Sunny,1
2026-06-02 18:00:00,103,7.98,470,16.3,Sunny,1
2026-06-02 18:00:00,104,5.43,376,17.2,Sunny,1
2026-06-02 18:00:00,105,6.55,361,7.4,Sunny,1
2026-06-02 19:00:00,101,10.0,663,5.0,Sunny,1
2026-06-02 19:00:00,102,10.0,609,5.0,Sunny,1
2026-06-02 19:00:00,103,7.67,482,11.0,Sunny,1
2026-06-02 19:00:00,104,5.99,394,13.3,Sunny,1
2026-06-02 19:00:00,105,6.07,353,11.6,Sunny,1
2026-06-02 20:00:00,101,6.71,364,19.7,Sunny,0
2026-06-02 20:00:00,102,6.99,432,22.4,Sunny,0
2026-06-02 20:00:00,103,5.17,336,23.8,Sunny,0
2026-06-02 20:00:00,104,3.74,261,27.3,Sunny,0
2026-06-02 20:00:00,105,4.3,195,22.2,Sunny,0
2026-06-02 21:00:00,101,9.08,564,17.1,Rainy,0
2026-06-02 21:00:00,102,8.95,582,9.6,Rainy,0
2026-06-02 21:00:00,103,7.9,380,15.3,Rainy,0
2026-06-02 21:00:00,104,5.64,330,13.5,Rainy,0
2026-06-02 21:00:00,105,4.87,346,19.3,Rainy,0
2026-06-02 22:00:00,101,3.61,188,30.6,Sunny,0
2026-06-02 22:00:00,102,2.57,143,36.6,Sunny,0
2026-06-02 22:00:00,103,2.17,126,42.1,Sunny,0
2026-06-02 22:00:00,104,1.68,69,43.3,Sunny,0
2026-06-02 22:00:00,105,1.69,92,40.5,Sunny,0
2026-06-02 23:00:00,101,1.26,6,55.8,Sunny,0
2026-06-02 23:00:00,102,1.11,12,56.2,Sunny,0
2026-06-02 23:00:00,103,0.53,5,55.6,Sunny,0
2026-06-02 23:00:00,104,0.0,31,65.4,Sunny,0
2026-06-02 23:00:00,105,0.45,5,54.6,Sunny,0
2026-06-03 00:00:00,101,0.25,50,55.7,Sunny,0
2026-06-03 00:00:00,102,0.66,39,57.9,Sunny,0
2026-06-03 00:00:00,103,0.97,24,54.8,Sunny,0
2026-06-03 00:00:00,104,0.17,5,60.4,Sunny,0
2026-06-03 00:00:00,105,0.0,5,61.6,Sunny,0
2026-06-03 01:00:00,101,0.84,23,58.2,Sunny,0
2026-06-03 01:00:00,102,1.44,69,49.2,Sunny,0
2026-06-03 01:00:00,103,0.67,54,53.3,Sunny,0
2026-06-03 01:00:00,104,0.16,5,66.4,Sunny,0
2026-06-03 01:00:00,105,0.24,45,60.6,Sunny,0
2026-06-03 02:00:00,101,0.66,101,58.2,Sunny,0
2026-06-03 02:00:00,102,1.27,45,55.1,Sunny,0
2026-06-03 02:00:00,103,1.7,68,49.2,Sunny,0
2026-06-03 02:00:00,104,1.44,5,53.8,Sunny,0
2026-06-03 02:00:00,105,0.05,43,61.3,Sunny,0
2026-06-03 03:00:00,101,1.11,74,42.8,Rainy,0
2026-06-03 03:00:00,102,2.16,6,39.1,Rainy,0
2026-06-03 03:00:00,103,1.06,84,41.0,Rainy,0
2026-06-03 03:00:00,104,0.98,25,39.7,Rainy,0
2026-06-03 03:00:00,105,0.61,5,40.6,Rainy,0
2026-06-03 04:00:00,101,2.04,9,38.9,Rainy,0
2026-06-03 04:00:00,102,1.63,64,39.2,Rainy,0
2026-06-03 04:00:00,103,1.55,34,37.5,Rainy,0
2026-06-03 04:00:00,104,1.24,5,35.7,Rainy,0
2026-06-03 04:00:00,105,0.7,32,45.9,Rainy,0
2026-06-03 05:00:00,101,1.14,82,56.0,Sunny,0
2026-06-03 05:00:00,102,0.94,60,55.3,Sunny,0
2026-06-03 05:00:00,103,0.94,5,52.2,Sunny,0
2026-06-03 05:00:00,104,0.85,45,61.4,Sunny,0
2026-06-03 05:00:00,105,0.31,54,63.5,Sunny,0
2026-06-03 06:00:00,101,3.0,194,38.7,Sunny,0
2026-06-03 06:00:00,102,3.66,214,37.1,Sunny,0
2026-06-03 06:00:00,103,1.55,128,38.0,Sunny,0
2026-06-03 06:00:00,104,1.86,92,39.1,Sunny,0
2026-06-03 06:00:00,105,1.39,76,41.8,Sunny,0
2026-06-03 07:00:00,101,9.36,562,13.8,Rainy,0
2026-06-03 07:00:00,102,9.28,591,12.3,Rainy,0
2026-06-03 07:00:00,103,7.43,412,20.8,Rainy,0
2026-06-03 07:00:00,104,5.48,355,14.2,Rainy,0
2026-06-03 07:00:00,105,5.11,308,22.5,Rainy,0
2026-06-03 08:00:00,101,10.0,619,11.6,Sunny,1
2026-06-03 08:00:00,102,10.0,634,6.8,Sunny,1
2026-06-03 08:00:00,103,8.36,506,11.1,Sunny,1
2026-06-03 08:00:00,104,5.93,335,5.0,Sunny,1
2026-06-03 08:00:00,105,5.74,350,10.8,Sunny,1
2026-06-03 09:00:00,101,10.0,710,9.6,Sunny,1
2026-06-03 09:00:00,102,10.0,656,9.3,Sunny,1
2026-06-03 09:00:00,103,7.74,487,10.9,Sunny,1
2026-06-03 09:00:00,104,6.53,315,11.9,Sunny,1
2026-06-03 09:00:00,105,6.68,407,7.2,Sunny,1
2026-06-03 10:00:00,101,10.0,638,10.0,Sunny,1
2026-06-03 10:00:00,102,10.0,622,8.9,Sunny,1
2026-06-03 10:00:00,103,8.02,494,7.3,Sunny,1
2026-06-03 10:00:00,104,5.71,392,16.6,Sunny,1
2026-06-03 10:00:00,105,6.85,358,12.7,Sunny,1
2026-06-03 11:00:00,101,6.45,412,19.3,Sunny,0
2026-06-03 11:00:00,102,7.22,428,24.9,Sunny,0
2026-06-03 11:00:00,103,4.95,339,24.4,Sunny,0
2026-06-03 11:00:00,104,3.81,233,29.6,Sunny,0
2026-06-03 11:00:00,105,3.73,222,20.4,Sunny,0
2026-06-03 12:00:00,101,6.66,406,18.6,Sunny,0
2026-06-03 12:00:00,102,6.32,353,19.5,Sunny,0
2026-06-03 12:00:00,103,5.61,262,24.0,Sunny,0
2026-06-03 12:00:00,104,4.13,286,27.3,Sunny,0
2026-06-03 12:00:00,105,4.16,234,24.7,Sunny,0
2026-06-03 13:00:00,101,7.06,431,20.3,Sunny,0
2026-06-03 13:00:00,102,7.24,472,19.9,Sunny,0
2026-06-03 13:00:00,103,5.08,297,23.3,Sunny,0
2026-06-03 13:00:00,104,4.27,227,24.9,Sunny,0
2026-06-03 13:00:00,105,3.68,237,24.4,Sunny,0
2026-06-03 14:00:00,101,8.92,571,17.6,Rainy,0
2026-06-03 14:00:00,102,9.29,533,17.2,Rainy,0
2026-06-03 14:00:00,103,7.07,443,12.4,Rainy,0
2026-06-03 14:00:00,104,5.3,350,16.4,Rainy,0
2026-06-03 14:00:00,105,5.35,277,18.0,Rainy,0
2026-06-03 15:00:00,101,9.09,587,13.0,Rainy,0
2026-06-03 15:00:00,102,9.52,579,13.2,Rainy,0
2026-06-03 15:00:00,103,7.74,459,10.6,Rainy,0
2026-06-03 15:00:00,104,5.22,335,13.8,Rainy,0
2026-06-03 15:00:00,105,4.66,295,16.6,Rainy,0
2026-06-03 16:00:00,101,5.09,372,18.5,Sunny,0
2026-06-03 16:00:00,102,7.18,423,20.5,Sunny,0
2026-06-03 16:00:00,103,5.08,313,20.4,Sunny,0
2026-06-03 16:00:00,104,4.28,227,26.7,Sunny,0
2026-06-03 16:00:00,105,4.13,238,25.5,Sunny,0
