timestamp,grid_zone_id,power_consumption_kwh,outage_duration_min,load_factor,peak_demand_kwh
2026-05-29 22:00:00,Palasia Grid (Sub),625.61,0,0.925,722.04
2026-05-29 22:00:00,Bhawarkua Grid (Edu),172.3,0,0.25,195.71
2026-05-29 23:00:00,Vijay Nagar Grid (Res),618.85,0,0.918,737.11
2026-05-29 23:00:00,Pithampur Hub (Ind),920.21,0,0.427,1080.22
2026-05-29 23:00:00,Rajwada Central (Comm),207.51,0,0.172,237.55
2026-05-29 23:00:00,Palasia Grid (Sub),612.64,0,0.9,709.29
2026-05-29 23:00:00,Bhawarkua Grid (Edu),166.41,0,0.256,187.25
2026-05-30 00:00:00,Vijay Nagar Grid (Res),308.7,0,0.444,363.38
2026-05-30 00:00:00,Pithampur Hub (Ind),298.84,0,0.166,344.67
2026-05-30 00:00:00,Rajwada Central (Comm),155.37,0,0.15,176.65
2026-05-30 00:00:00,Palasia Grid (Sub),314.45,0,0.432,374.58
2026-05-30 00:00:00,Bhawarkua Grid (Edu),46.73,0,0.15,52.67
2026-05-30 01:00:00,Vijay Nagar Grid (Res),315.2,0,0.42,369.89
2026-05-30 01:00:00,Pithampur Hub (Ind),426.27,0,0.213,480.83
2026-05-30 01:00:00,Rajwada Central (Comm),126.75,0,0.15,142.65
2026-05-30 01:00:00,Palasia Grid (Sub),271.53,0,0.387,319.11
2026-05-30 01:00:00,Bhawarkua Grid (Edu),83.63,0,0.15,98.04
2026-05-30 02:00:00,Vijay Nagar Grid (Res),290.72,0,0.439,325.87
2026-05-30 02:00:00,Pithampur Hub (Ind),472.9,0,0.246,543.84
2026-05-30 02:00:00,Rajwada Central (Comm),159.5,0,0.161,181.72
2026-05-30 02:00:00,Palasia Grid (Sub),302.84,0,0.432,341.92
2026-05-30 02:00:00,Bhawarkua Grid (Edu),72.08,0,0.15,81.83
2026-05-30 03:00:00,Vijay Nagar Grid (Res),302.45,0,0.45,348.29
2026-05-30 03:00:00,Pithampur Hub (Ind),400.68,0,0.203,478.23
2026-05-30 03:00:00,Rajwada Central (Comm),123.31,0,0.15,144.1
2026-05-30 03:00:00,Palasia Grid (Sub),300.53,0,0.428,337.22
2026-05-30 03:00:00,Bhawarkua Grid (Edu),61.3,0,0.15,69.6
2026-05-30 04:00:00,Vijay Nagar Grid (Res),298.03,0,0.441,347.73
2026-05-30 04:00:00,Pithampur Hub (Ind),390.67,0,0.201,463.73
2026-05-30 04:00:00,Rajwada Central (Comm),121.52,0,0.15,138.61
2026-05-30 04:00:00,Palasia Grid (Sub),311.31,0,0.422,349.7
2026-05-30 04:00:00,Bhawarkua Grid (Edu),96.84,0,0.155,114.4
2026-05-30 05:00:00,Vijay Nagar Grid (Res),337.84,0,0.489,411.28
2026-05-30 05:00:00,Pithampur Hub (Ind),458.98,0,0.213,548.41
2026-05-30 05:00:00,Rajwada Central (Comm),174.76,0,0.19,203.1
2026-05-30 05:00:00,Palasia Grid (Sub),319.45,0,0.458,362.17
2026-05-30 05:00:00,Bhawarkua Grid (Edu),78.62,0,0.15,90.6
2026-05-30 06:00:00,Vijay Nagar Grid (Res),590.56,0,0.885,663.6
2026-05-30 06:00:00,Pithampur Hub (Ind),453.29,0,0.227,511.55
2026-05-30 06:00:00,Rajwada Central (Comm),121.59,0,0.15,139.46
2026-05-30 06:00:00,Palasia Grid (Sub),578.32,0,0.863,662.31
2026-05-30 06:00:00,Bhawarkua Grid (Edu),48.56,0,0.15,54.68
2026-05-30 07:00:00,Vijay Nagar Grid (Res),597.01,0,0.877,692.68
2026-05-30 07:00:00,Pithampur Hub (Ind),400.83,0,0.212,462.64
2026-05-30 07:00:00,Rajwada Central (Comm),146.81,0,0.15,164.97
2026-05-30 07:00:00,Palasia Grid (Sub),592.72,0,0.89,685.07
2026-05-30 07:00:00,Bhawarkua Grid (Edu),80.66,0,0.15,91.5
2026-05-30 08:00:00,Vijay Nagar Grid (Res),587.44,0,0.858,664.77
2026-05-30 08:00:00,Pithampur Hub (Ind),553.51,0,0.247,638.31
2026-05-30 08:00:00,Rajwada Central (Comm),158.72,0,0.166,186.45
2026-05-30 08:00:00,Palasia Grid (Sub),611.62,0,0.906,713.5
2026-05-30 08:00:00,Bhawarkua Grid (Edu),74.36,0,0.15,85.9
2026-05-30 09:00:00,Vijay Nagar Grid (Res),593.67,0,0.866,696.39
2026-05-30 09:00:00,Pithampur Hub (Ind),666.54,0,0.341,777.98
2026-05-30 09:00:00,Rajwada Central (Comm),134.92,0,0.15,151.84
2026-05-30 09:00:00,Palasia Grid (Sub),621.59,0,0.941,728.63
2026-05-30 09:00:00,Bhawarkua Grid (Edu),189.79,0,0.302,214.09
2026-05-30 10:00:00,Vijay Nagar Grid (Res),278.79,0,0.421,325.81
2026-05-30 10:00:00,Pithampur Hub (Ind),633.74,0,0.329,709.9
2026-05-30 10:00:00,Rajwada Central (Comm),816.97,0,0.761,915.78
2026-05-30 10:00:00,Palasia Grid (Sub),305.68,0,0.439,362.21
2026-05-30 10:00:00,Bhawarkua Grid (Edu),186.21,0,0.266,224.15
2026-05-30 11:00:00,Vijay Nagar Grid (Res),287.32,0,0.42,352.45
2026-05-30 11:00:00,Pithampur Hub (Ind),563.74,0,0.27,640.52
2026-05-30 11:00:00,Rajwada Central (Comm),700.34,0,0.629,797.17
2026-05-30 11:00:00,Palasia Grid (Sub),253.12,0,0.374,288.99
2026-05-30 11:00:00,Bhawarkua Grid (Edu),165.11,0,0.239,190.64
2026-05-30 12:00:00,Vijay Nagar Grid (Res),333.0,0,0.476,379.94
2026-05-30 12:00:00,Pithampur Hub (Ind),634.23,0,0.296,711.97
2026-05-30 12:00:00,Rajwada Central (Comm),757.41,0,0.693,852.08
2026-05-30 12:00:00,Palasia Grid (Sub),320.38,0,0.452,362.36
2026-05-30 12:00:00,Bhawarkua Grid (Edu),188.03,0,0.276,215.59
2026-05-30 13:00:00,Vijay Nagar Grid (Res),276.22,0,0.383,310.68
2026-05-30 13:00:00,Pithampur Hub (Ind),698.73,0,0.341,785.09
2026-05-30 13:00:00,Rajwada Central (Comm),746.24,0,0.644,846.0
2026-05-30 13:00:00,Palasia Grid (Sub),288.43,0,0.397,329.32
2026-05-30 13:00:00,Bhawarkua Grid (Edu),186.19,0,0.294,210.01
2026-05-30 14:00:00,Vijay Nagar Grid (Res),287.87,0,0.432,322.65
2026-05-30 14:00:00,Pithampur Hub (Ind),617.94,0,0.286,696.95
2026-05-30 14:00:00,Rajwada Central (Comm),802.59,0,0.735,904.14
2026-05-30 14:00:00,Palasia Grid (Sub),309.13,0,0.49,349.79
2026-05-30 14:00:00,Bhawarkua Grid (Edu),184.79,0,0.294,212.51
2026-05-30 15:00:00,Vijay Nagar Grid (Res),277.63,0,0.411,322.09
2026-05-30 15:00:00,Pithampur Hub (Ind),743.79,0,0.365,846.56
2026-05-30 15:00:00,Rajwada Central (Comm),784.29,0,0.7,927.63
2026-05-30 15:00:00,Palasia Grid (Sub),306.69,0,0.45,357.16
2026-05-30 15:00:00,Bhawarkua Grid (Edu),164.87,0,0.224,187.43
2026-05-30 16:00:00,Vijay Nagar Grid (Res),316.18,0,0.463,362.71
2026-05-30 16:00:00,Pithampur Hub (Ind),614.07,0,0.282,704.1
2026-05-30 16:00:00,Rajwada Central (Comm),801.27,0,0.739,897.65
2026-05-30 16:00:00,Palasia Grid (Sub),280.5,0,0.402,320.88
2026-05-30 16:00:00,Bhawarkua Grid (Edu),166.63,0,0.256,193.41
2026-05-30 17:00:00,Vijay Nagar Grid (Res),287.85,0,0.406,322.58
2026-05-30 17:00:00,Pithampur Hub (Ind),589.77,0,0.278,680.62
2026-05-30 17:00:00,Rajwada Central (Comm),807.27,0,0.741,949.85
2026-05-30 17:00:00,Palasia Grid (Sub),277.89,0,0.407,312.07
2026-05-30 17:00:00,Bhawarkua Grid (Edu),212.07,0,0.325,244.31
2026-05-30 18:00:00,Vijay Nagar Grid (Res),763.1,0,0.99,868.99
2026-05-30 18:00:00,Pithampur Hub (Ind),641.64,0,0.289,730.42
2026-05-30 18:00:00,Rajwada Central (Comm),743.04,0,0.684,878.64
2026-05-30 18:00:00,Palasia Grid (Sub),742.28,0,0.99,852.99
2026-05-30 18:00:00,Bhawarkua Grid (Edu),175.06,0,0.282,196.13
2026-05-30 19:00:00,Vijay Nagar Grid (Res),655.08,0,0.958,745.3
2026-05-30 19:00:00,Pithampur Hub (Ind),519.28,0,0.247,589.38
2026-05-30 19:00:00,Rajwada Central (Comm),688.67,0,0.604,795.86
2026-05-30 19:00:00,Palasia Grid (Sub),665.15,0,0.985,773.83
2026-05-30 19:00:00,Bhawarkua Grid (Edu),80.27,0,0.15,96.07
2026-05-30 20:00:00,Vijay Nagar Grid (Res),674.45,0,0.984,794.27
2026-05-30 20:00:00,Pithampur Hub (Ind),404.78,0,0.201,467.68
2026-05-30 20:00:00,Rajwada Central (Comm),688.1,0,0.623,820.24
2026-05-30 20:00:00,Palasia Grid (Sub),693.78,0,0.99,799.51
2026-05-30 20:00:00,Bhawarkua Grid (Edu),52.73,0,0.15,60.85
2026-05-30 21:00:00,Vijay Nagar Grid (Res),753.25,0,0.99,888.54
2026-05-30 21:00:00,Pithampur Hub (Ind),457.43,0,0.238,525.66
2026-05-30 21:00:00,Rajwada Central (Comm),750.25,0,0.685,860.04
2026-05-30 21:00:00,Palasia Grid (Sub),719.94,0,0.99,822.86
2026-05-30 21:00:00,Bhawarkua Grid (Edu),93.98,0,0.15,108.02
2026-05-30 22:00:00,Vijay Nagar Grid (Res),732.67,0,0.99,821.51
2026-05-30 22:00:00,Pithampur Hub (Ind),403.35,0,0.195,458.27
2026-05-30 22:00:00,Rajwada Central (Comm),746.44,0,0.675,839.77
2026-05-30 22:00:00,Palasia Grid (Sub),719.86,0,0.99,815.31
2026-05-30 22:00:00,Bhawarkua Grid (Edu),86.94,0,0.15,105.4
2026-05-30 23:00:00,Vijay Nagar Grid (Res),763.9,0,0.99,866.68
2026-05-30 23:00:00,Pithampur Hub (Ind),435.39,0,0.219,506.16
2026-05-30 23:00:00,Rajwada Central (Comm),129.25,0,0.15,147.61
2026-05-30 23:00:00,Palasia Grid (Sub),716.59,0,0.99,820.99
2026-05-30 23:00:00,Bhawarkua Grid (Edu),71.86,0,0.15,81.88
2026-05-31 00:00:00,Vijay Nagar Grid (Res),276.85,0,0.425,310.62
2026-05-31 00:00:00,Pithampur Hub (Ind),433.78,0,0.221,502.4
2026-05-31 00:00:00,Rajwada Central (Comm),118.38,0,0.15,133.5
2026-05-31 00:00:00,Palasia Grid (Sub),264.64,0,0.398,298.06
2026-05-31 00:00:00,Bhawarkua Grid (Edu),72.16,0,0.15,81.52
2026-05-31 01:00:00,Vijay Nagar Grid (Res),291.35,0,0.42,333.84
2026-05-31 01:00:00,Pithampur Hub (Ind),492.54,0,0.224,564.98
2026-05-31 01:00:00,Rajwada Central (Comm),154.79,0,0.15,175.2
2026-05-31 01:00:00,Palasia Grid (Sub),261.62,0,0.411,296.86
2026-05-31 01:00:00,Bhawarkua Grid (Edu),92.96,0,0.164,106.22
2026-05-31 02:00:00,Vijay Nagar Grid (Res),299.47,0,0.443,358.17
2026-05-31 02:00:00,Pithampur Hub (Ind),410.82,0,0.201,483.11
2026-05-31 02:00:00,Rajwada Central (Comm),132.75,0,0.15,155.6
2026-05-31 02:00:00,Palasia Grid (Sub),329.29,0,0.492,373.43
2026-05-31 02:00:00,Bhawarkua Grid (Edu),86.41,0,0.15,101.58
2026-05-31 03:00:00,Vijay Nagar Grid (Res),276.1,0,0.399,316.45
2026-05-31 03:00:00,Pithampur Hub (Ind),396.9,0,0.232,455.13
2026-05-31 03:00:00,Rajwada Central (Comm),181.57,0,0.153,210.37
2026-05-31 03:00:00,Palasia Grid (Sub),311.96,0,0.482,376.75
2026-05-31 03:00:00,Bhawarkua Grid (Edu),64.14,0,0.15,72.77
2026-05-31 04:00:00,Vijay Nagar Grid (Res),298.28,0,0.416,336.42
2026-05-31 04:00:00,Pithampur Hub (Ind),434.81,0,0.213,487.63
2026-05-31 04:00:00,Rajwada Central (Comm),180.5,0,0.161,211.18
2026-05-31 04:00:00,Palasia Grid (Sub),321.46,0,0.493,360.54
2026-05-31 04:00:00,Bhawarkua Grid (Edu),89.3,0,0.15,100.53
2026-05-31 05:00:00,Vijay Nagar Grid (Res),241.67,0,0.372,285.14
2026-05-31 05:00:00,Pithampur Hub (Ind),358.26,0,0.179,413.05
2026-05-31 05:00:00,Rajwada Central (Comm),154.11,0,0.157,177.56
2026-05-31 05:00:00,Palasia Grid (Sub),290.04,0,0.4,330.46
2026-05-31 05:00:00,Bhawarkua Grid (Edu),75.26,0,0.15,85.81
2026-05-31 06:00:00,Vijay Nagar Grid (Res),629.44,0,0.931,722.89
2026-05-31 06:00:00,Pithampur Hub (Ind),364.58,0,0.19,417.67
2026-05-31 06:00:00,Rajwada Central (Comm),148.92,0,0.15,167.98
2026-05-31 06:00:00,Palasia Grid (Sub),628.6,0,0.93,719.24
2026-05-31 06:00:00,Bhawarkua Grid (Edu),64.65,0,0.15,73.75
2026-05-31 07:00:00,Vijay Nagar Grid (Res),607.36,0,0.896,690.46
2026-05-31 07:00:00,Pithampur Hub (Ind),487.12,0,0.243,561.5
2026-05-31 07:00:00,Rajwada Central (Comm),163.95,0,0.15,186.86
2026-05-31 07:00:00,Palasia Grid (Sub),587.59,0,0.847,671.76
2026-05-31 07:00:00,Bhawarkua Grid (Edu),83.05,0,0.15,93.1
2026-05-31 08:00:00,Vijay Nagar Grid (Res),596.84,0,0.861,712.93
2026-05-31 08:00:00,Pithampur Hub (Ind),702.62,0,0.358,793.98
2026-05-31 08:00:00,Rajwada Central (Comm),194.27,0,0.183,220.2
2026-05-31 08:00:00,Palasia Grid (Sub),630.28,0,0.908,707.1
2026-05-31 08:00:00,Bhawarkua Grid (Edu),63.05,0,0.15,70.78
2026-05-31 09:00:00,Vijay Nagar Grid (Res),597.29,0,0.862,670.59
2026-05-31 09:00:00,Pithampur Hub (Ind),620.4,0,0.322,713.83
2026-05-31 09:00:00,Rajwada Central (Comm),164.94,0,0.15,185.76
2026-05-31 09:00:00,Palasia Grid (Sub),609.31,0,0.891,721.18
2026-05-31 09:00:00,Bhawarkua Grid (Edu),193.33,0,0.307,219.01
2026-05-31 10:00:00,Vijay Nagar Grid (Res),286.86,0,0.436,334.47
2026-05-31 10:00:00,Pithampur Hub (Ind),673.51,0,0.324,764.45
2026-05-31 10:00:00,Rajwada Central (Comm),769.72,0,0.69,872.98
2026-05-31 10:00:00,Palasia Grid (Sub),304.17,0,0.461,358.33
2026-05-31 10:00:00,Bhawarkua Grid (Edu),168.52,0,0.25,194.43
2026-05-31 11:00:00,Vijay Nagar Grid (Res),254.49,0,0.357,294.63
2026-05-31 11:00:00,Pithampur Hub (Ind),585.54,0,0.312,658.8
2026-05-31 11:00:00,Rajwada Central (Comm),709.13,0,0.624,824.7
2026-05-31 11:00:00,Palasia Grid (Sub),283.04,0,0.409,324.79
2026-05-31 11:00:00,Bhawarkua Grid (Edu),178.72,0,0.273,204.91
2026-05-31 12:00:00,Vijay Nagar Grid (Res),293.14,0,0.435,336.89
2026-05-31 12:00:00,Pithampur Hub (Ind),675.51,0,0.335,763.07
2026-05-31 12:00:00,Rajwada Central (Comm),783.79,0,0.703,886.3
2026-05-31 12:00:00,Palasia Grid (Sub),321.75,0,0.474,365.09
2026-05-31 12:00:00,Bhawarkua Grid (Edu),172.15,0,0.233,207.18
2026-05-31 13:00:00,Vijay Nagar Grid (Res),334.13,0,0.501,388.06
2026-05-31 13:00:00,Pithampur Hub (Ind),791.26,0,0.367,898.66
2026-05-31 13:00:00,Rajwada Central (Comm),735.46,0,0.633,830.54
2026-05-31 13:00:00,Palasia Grid (Sub),304.74,0,0.45,359.51
2026-05-31 13:00:00,Bhawarkua Grid (Edu),181.67,0,0.293,209.16
2026-05-31 14:00:00,Vijay Nagar Grid (Res),319.72,0,0.491,361.34
2026-05-31 14:00:00,Pithampur Hub (Ind),678.01,0,0.322,765.35
2026-05-31 14:00:00,Rajwada Central (Comm),799.17,0,0.731,950.35
2026-05-31 14:00:00,Palasia Grid (Sub),280.8,0,0.404,316.97
2026-05-31 14:00:00,Bhawarkua Grid (Edu),168.45,0,0.24,206.38
2026-05-31 15:00:00,Vijay Nagar Grid (Res),302.48,0,0.448,356.23
2026-05-31 15:00:00,Pithampur Hub (Ind),643.59,0,0.338,726.31
2026-05-31 15:00:00,Rajwada Central (Comm),718.2,0,0.67,821.78
2026-05-31 15:00:00,Palasia Grid (Sub),279.22,0,0.388,343.21
2026-05-31 15:00:00,Bhawarkua Grid (Edu),177.25,0,0.271,201.75
2026-05-31 16:00:00,Vijay Nagar Grid (Res),314.57,0,0.448,352.78
2026-05-31 16:00:00,Pithampur Hub (Ind),662.74,0,0.335,751.31
2026-05-31 16:00:00,Rajwada Central (Comm),788.89,0,0.708,895.49
2026-05-31 16:00:00,Palasia Grid (Sub),304.44,0,0.44,351.07
2026-05-31 16:00:00,Bhawarkua Grid (Edu),201.95,0,0.302,229.89
2026-05-31 17:00:00,Vijay Nagar Grid (Res),288.73,0,0.414,327.08
2026-05-31 17:00:00,Pithampur Hub (Ind),613.64,0,0.299,696.81
2026-05-31 17:00:00,Rajwada Central (Comm),672.71,0,0.618,783.11
2026-05-31 17:00:00,Palasia Grid (Sub),285.04,0,0.425,341.77
2026-05-31 17:00:00,Bhawarkua Grid (Edu),175.86,0,0.271,201.12
2026-05-31 18:00:00,Vijay Nagar Grid (Res),335.93,33,0.497,389.8
2026-05-31 18:00:00,Pithampur Hub (Ind),676.36,0,0.328,766.97
2026-05-31 18:00:00,Rajwada Central (Comm),795.89,0,0.7,907.37
2026-05-31 18:00:00,Palasia Grid (Sub),700.89,0,0.99,803.09
2026-05-31 18:00:00,Bhawarkua Grid (Edu),170.71,0,0.248,197.7
2026-05-31 19:00:00,Vijay Nagar Grid (Res),724.57,0,0.99,811.93
2026-05-31 19:00:00,Pithampur Hub (Ind),634.61,0,0.32,711.57
2026-05-31 19:00:00,Rajwada Central (Comm),818.86,0,0.73,960.51
2026-05-31 19:00:00,Palasia Grid (Sub),735.74,0,0.99,829.55
2026-05-31 19:00:00,Bhawarkua Grid (Edu),103.34,0,0.178,117.91
2026-05-31 20:00:00,Vijay Nagar Grid (Res),737.03,0,0.99,856.47
2026-05-31 20:00:00,Pithampur Hub (Ind),387.34,0,0.193,437.81
2026-05-31 20:00:00,Rajwada Central (Comm),741.28,0,0.683,861.62
2026-05-31 20:00:00,Palasia Grid (Sub),727.69,0,0.99,843.29
2026-05-31 20:00:00,Bhawarkua Grid (Edu),98.66,0,0.15,115.12
2026-05-31 21:00:00,Vijay Nagar Grid (Res),736.74,0,0.99,825.33
2026-05-31 21:00:00,Pithampur Hub (Ind),467.11,0,0.209,530.01
2026-05-31 21:00:00,Rajwada Central (Comm),772.13,0,0.68,913.93
2026-05-31 21:00:00,Palasia Grid (Sub),732.13,0,0.99,826.39
2026-05-31 21:00:00,Bhawarkua Grid (Edu),65.62,0,0.15,74.47
2026-05-31 22:00:00,Vijay Nagar Grid (Res),728.96,0,0.99,823.84
2026-05-31 22:00:00,Pithampur Hub (Ind),450.33,0,0.232,505.62
2026-05-31 22:00:00,Rajwada Central (Comm),778.55,0,0.705,926.31
2026-05-31 22:00:00,Palasia Grid (Sub),747.53,0,0.99,839.0
2026-05-31 22:00:00,Bhawarkua Grid (Edu),64.1,0,0.15,72.91
2026-05-31 23:00:00,Vijay Nagar Grid (Res),564.6,14,0.826,680.98
2026-05-31 23:00:00,Pithampur Hub (Ind),424.58,0,0.241,498.22
2026-05-31 23:00:00,Rajwada Central (Comm),184.53,0,0.173,213.45
2026-05-31 23:00:00,Palasia Grid (Sub),440.61,23,0.652,499.85
2026-05-31 23:00:00,Bhawarkua Grid (Edu),53.07,0,0.15,60.49
2026-06-01 00:00:00,Vijay Nagar Grid (Res),332.88,0,0.5,384.76
2026-06-01 00:00:00,Pithampur Hub (Ind),1002.5,0,0.522,1159.73
2026-06-01 00:00:00,Rajwada Central (Comm),267.01,0,0.234,299.6
2026-06-01 00:00:00,Palasia Grid (Sub),323.0,0,0.482,375.31
2026-06-01 00:00:00,Bhawarkua Grid (Edu),228.19,0,0.34,274.4
2026-06-01 01:00:00,Vijay Nagar Grid (Res),5.0,121,0.15,5.62
2026-06-01 01:00:00,Pithampur Hub (Ind),940.13,0,0.472,1071.99
2026-06-01 01:00:00,Rajwada Central (Comm),228.45,0,0.206,264.65
2026-06-01 01:00:00,Palasia Grid (Sub),281.52,0,0.428,324.58
2026-06-01 01:00:00,Bhawarkua Grid (Edu),224.98,0,0.346,272.17
2026-06-01 02:00:00,Vijay Nagar Grid (Res),298.38,0,0.435,352.3
2026-06-01 02:00:00,Pithampur Hub (Ind),1104.95,0,0.53,1249.68
2026-06-01 02:00:00,Rajwada Central (Comm),288.87,0,0.277,327.53
2026-06-01 02:00:00,Palasia Grid (Sub),328.54,0,0.472,377.97
2026-06-01 02:00:00,Bhawarkua Grid (Edu),240.73,0,0.371,275.79
2026-06-01 03:00:00,Vijay Nagar Grid (Res),335.54,0,0.479,388.11
2026-06-01 03:00:00,Pithampur Hub (Ind),1045.89,0,0.514,1226.44
2026-06-01 03:00:00,Rajwada Central (Comm),210.33,0,0.169,255.71
2026-06-01 03:00:00,Palasia Grid (Sub),361.29,0,0.506,426.53
2026-06-01 03:00:00,Bhawarkua Grid (Edu),229.71,0,0.372,263.02
2026-06-01 04:00:00,Vijay Nagar Grid (Res),327.18,0,0.477,375.57
2026-06-01 04:00:00,Pithampur Hub (Ind),947.68,0,0.462,1062.44
2026-06-01 04:00:00,Rajwada Central (Comm),222.15,0,0.233,249.88
2026-06-01 04:00:00,Palasia Grid (Sub),275.49,0,0.401,316.54
2026-06-01 04:00:00,Bhawarkua Grid (Edu),222.88,0,0.353,264.77
2026-06-01 05:00:00,Vijay Nagar Grid (Res),300.05,0,0.439,341.41
2026-06-01 05:00:00,Pithampur Hub (Ind),1010.11,0,0.518,1153.17
2026-06-01 05:00:00,Rajwada Central (Comm),230.28,0,0.25,262.2
2026-06-01 05:00:00,Palasia Grid (Sub),319.09,0,0.463,357.91
2026-06-01 05:00:00,Bhawarkua Grid (Edu),221.16,0,0.353,255.44
2026-06-01 06:00:00,Vijay Nagar Grid (Res),660.67,0,0.965,751.81
2026-06-01 06:00:00,Pithampur Hub (Ind),1079.43,0,0.532,1243.58
2026-06-01 06:00:00,Rajwada Central (Comm),191.12,0,0.167,218.05
2026-06-01 06:00:00,Palasia Grid (Sub),657.92,0,0.945,758.9
2026-06-01 06:00:00,Bhawarkua Grid (Edu),265.64,0,0.406,299.67
2026-06-01 07:00:00,Vijay Nagar Grid (Res),576.63,0,0.843,673.77
2026-06-01 07:00:00,Pithampur Hub (Ind),907.35,0,0.448,1026.22
2026-06-01 07:00:00,Rajwada Central (Comm),224.33,0,0.199,258.62
2026-06-01 07:00:00,Palasia Grid (Sub),601.65,0,0.89,679.04
2026-06-01 07:00:00,Bhawarkua Grid (Edu),225.71,0,0.338,256.67
2026-06-01 08:00:00,Vijay Nagar Grid (Res),641.77,0,0.947,743.42
2026-06-01 08:00:00,Pithampur Hub (Ind),1706.82,0,0.818,1920.42
2026-06-01 08:00:00,Rajwada Central (Comm),205.35,0,0.203,242.75
2026-06-01 08:00:00,Palasia Grid (Sub),630.94,0,0.933,714.12
2026-06-01 08:00:00,Bhawarkua Grid (Edu),245.28,0,0.403,278.5
2026-06-01 09:00:00,Vijay Nagar Grid (Res),637.75,0,0.928,723.31
2026-06-01 09:00:00,Pithampur Hub (Ind),1615.07,0,0.803,1863.49
2026-06-01 09:00:00,Rajwada Central (Comm),276.5,0,0.244,322.45
2026-06-01 09:00:00,Palasia Grid (Sub),676.93,0,0.976,771.36
2026-06-01 09:00:00,Bhawarkua Grid (Edu),568.36,0,0.892,667.03
2026-06-01 10:00:00,Vijay Nagar Grid (Res),297.31,0,0.427,346.61
2026-06-01 10:00:00,Pithampur Hub (Ind),1609.1,0,0.801,1839.11
2026-06-01 10:00:00,Rajwada Central (Comm),1238.96,0,0.99,1408.78
2026-06-01 10:00:00,Palasia Grid (Sub),320.75,0,0.467,362.13
2026-06-01 10:00:00,Bhawarkua Grid (Edu),537.61,0,0.839,639.16
2026-06-01 11:00:00,Vijay Nagar Grid (Res),328.16,0,0.481,368.5
2026-06-01 11:00:00,Pithampur Hub (Ind),1675.47,0,0.838,1881.08
2026-06-01 11:00:00,Rajwada Central (Comm),1214.41,0,0.99,1362.42
2026-06-01 11:00:00,Palasia Grid (Sub),305.77,0,0.441,353.19
2026-06-01 11:00:00,Bhawarkua Grid (Edu),585.52,0,0.913,684.22
2026-06-01 12:00:00,Vijay Nagar Grid (Res),298.6,0,0.464,344.57
2026-06-01 12:00:00,Pithampur Hub (Ind),1664.44,0,0.806,1884.81
2026-06-01 12:00:00,Rajwada Central (Comm),914.41,15,0.845,1114.3
2026-06-01 12:00:00,Palasia Grid (Sub),339.11,0,0.497,400.59
2026-06-01 12:00:00,Bhawarkua Grid (Edu),544.2,0,0.834,614.54
2026-06-01 13:00:00,Vijay Nagar Grid (Res),320.56,0,0.46,367.95
2026-06-01 13:00:00,Pithampur Hub (Ind),1649.9,0,0.807,1940.89
2026-06-01 13:00:00,Rajwada Central (Comm),1207.14,0,0.99,1365.23
2026-06-01 13:00:00,Palasia Grid (Sub),320.96,0,0.461,378.16
2026-06-01 13:00:00,Bhawarkua Grid (Edu),559.95,0,0.84,632.87
2026-06-01 14:00:00,Vijay Nagar Grid (Res),287.46,0,0.439,330.29
2026-06-01 14:00:00,Pithampur Hub (Ind),1472.63,0,0.74,1701.77
2026-06-01 14:00:00,Rajwada Central (Comm),1100.42,0,0.98,1258.3
2026-06-01 14:00:00,Palasia Grid (Sub),287.89,0,0.416,337.77
2026-06-01 14:00:00,Bhawarkua Grid (Edu),339.02,22,0.511,402.97
2026-06-01 15:00:00,Vijay Nagar Grid (Res),323.57,0,0.488,386.09
2026-06-01 15:00:00,Pithampur Hub (Ind),1642.18,0,0.809,1886.76
2026-06-01 15:00:00,Rajwada Central (Comm),1259.84,0,0.99,1451.81
2026-06-01 15:00:00,Palasia Grid (Sub),312.61,0,0.437,358.61
2026-06-01 15:00:00,Bhawarkua Grid (Edu),559.65,0,0.881,628.45
2026-06-01 16:00:00,Vijay Nagar Grid (Res),315.23,0,0.45,358.32
2026-06-01 16:00:00,Pithampur Hub (Ind),1694.03,0,0.817,1905.94
2026-06-01 16:00:00,Rajwada Central (Comm),1208.81,0,0.99,1442.88
2026-06-01 16:00:00,Palasia Grid (Sub),314.57,0,0.467,352.51
2026-06-01 16:00:00,Bhawarkua Grid (Edu),562.92,0,0.872,671.44
2026-06-01 17:00:00,Vijay Nagar Grid (Res),323.9,0,0.475,367.67
2026-06-01 17:00:00,Pithampur Hub (Ind),1669.94,0,0.804,1878.44
2026-06-01 17:00:00,Rajwada Central (Comm),1230.34,0,0.99,1456.62
2026-06-01 17:00:00,Palasia Grid (Sub),349.98,0,0.548,399.98
2026-06-01 17:00:00,Bhawarkua Grid (Edu),576.32,0,0.891,647.05
2026-06-01 18:00:00,Vijay Nagar Grid (Res),814.83,0,0.99,917.53
2026-06-01 18:00:00,Pithampur Hub (Ind),1676.83,0,0.813,1984.05
2026-06-01 18:00:00,Rajwada Central (Comm),1218.97,0,0.99,1404.33
2026-06-01 18:00:00,Palasia Grid (Sub),799.3,0,0.99,906.46
2026-06-01 18:00:00,Bhawarkua Grid (Edu),552.71,0,0.871,629.75
2026-06-01 19:00:00,Vijay Nagar Grid (Res),777.3,0,0.99,877.34
2026-06-01 19:00:00,Pithampur Hub (Ind),1669.15,0,0.816,1942.02
